val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.014912790761888027,0.026095649366216226,0,1780894212,,False,1,78454_00001,2026-06-08_06-50-12,22.766166925430298,22.766166925430298,18001,macbookair.home,127.0.0.1,22.766166925430298,1
0.012469535426795483,0.013280725339325991,1,1780894234,,False,2,78454_00001,2026-06-08_06-50-34,21.041595935821533,43.80776286125183,18001,macbookair.home,127.0.0.1,43.80776286125183,2
0.011647745998203755,0.011773604125190865,2,1780894254,,False,3,78454_00001,2026-06-08_06-50-54,20.42759895324707,64.2353618144989,18001,macbookair.home,127.0.0.1,64.2353618144989,3
0.011065135762095451,0.011127648398009213,3,1780894274,,False,4,78454_00001,2026-06-08_06-51-14,19.886319160461426,84.12168097496033,18001,macbookair.home,127.0.0.1,84.12168097496033,4
0.010817561759054661,0.010739661946486343,4,1780894293,,False,5,78454_00001,2026-06-08_06-51-33,19.53270697593689,103.65438795089722,18001,macbookair.home,127.0.0.1,103.65438795089722,5
0.010573519951105118,0.010449595799500291,5,1780894313,,False,6,78454_00001,2026-06-08_06-51-53,19.864874124526978,123.5192620754242,18001,macbookair.home,127.0.0.1,123.5192620754242,6
