val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.028170603382587433,0.0580725848718123,0,1780894218,,False,1,78454_00002,2026-06-08_06-50-18,28.7830650806427,28.7830650806427,18002,macbookair.home,127.0.0.1,28.7830650806427,1
0.021459842655062674,0.023693744809790092,1,1780894245,,True,2,78454_00002,2026-06-08_06-50-45,26.7105872631073,55.49365234375,18002,macbookair.home,127.0.0.1,55.49365234375,2
