val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.035113562899827956,0.07201276126937432,0,1780894219,,False,1,78454_00000,2026-06-08_06-50-19,29.03727912902832,29.03727912902832,17999,macbookair.home,127.0.0.1,29.03727912902832,1
0.015565628689527511,0.022710961677675896,1,1780894246,,False,2,78454_00000,2026-06-08_06-50-46,27.542469263076782,56.5797483921051,17999,macbookair.home,127.0.0.1,56.5797483921051,2
0.010142440332472325,0.012343208555335348,2,1780894271,,False,3,78454_00000,2026-06-08_06-51-11,25.20160412788391,81.78135251998901,17999,macbookair.home,127.0.0.1,81.78135251998901,3
0.007747807377576828,0.008754967025464232,3,1780894297,,False,4,78454_00000,2026-06-08_06-51-37,25.243367910385132,107.02472043037415,17999,macbookair.home,127.0.0.1,107.02472043037415,4
