val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.02103119410276413,0.04758447291823951,0,1780894303,,False,1,78454_00006,2026-06-08_06-51-43,15.867185831069946,15.867185831069946,18184,macbookair.home,127.0.0.1,15.867185831069946,1
0.016839737352728843,0.018493168698928572,1,1780894318,,True,2,78454_00006,2026-06-08_06-51-58,15.351905107498169,31.219090938568115,18184,macbookair.home,127.0.0.1,31.219090938568115,2
